enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,cdi_training_interaction,training_cdi_ratio,training_hours_binned,cdi_squared,cdi_cubed
0.673268,0.808333,0.861702,0.666667,0.000000,1.000000,0.600000,1.000000,0.761905,0.625000,1.000000,1.000000,0.650273,0.000000,0.612480,0.387460,1.000000,0.822479,0.779981
0.363522,0.125000,0.561702,0.666667,0.000000,0.666667,0.200000,1.000000,0.380952,0.625000,1.000000,0.200000,0.475410,0.000000,0.376027,0.337662,0.666667,0.480672,0.403173
0.787411,0.041667,0.938298,0.666667,1.000000,0.333333,0.200000,0.333333,0.333333,0.375000,1.000000,0.200000,0.322404,0.000000,0.316855,0.184535,0.666667,0.919243,0.897979
0.483687,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,0.500000,0.190476,0.125000,1.000000,0.200000,0.065574,0.000000,0.065621,0.037549,0.333333,0.919243,0.897979
0.855208,0.041667,0.938298,0.333333,0.000000,1.000000,0.200000,1.000000,1.000000,0.500000,1.000000,0.200000,0.371585,0.000000,0.364964,0.212681,0.666667,0.919243,0.897979
0.622727,0.400000,0.917021,0.666667,0.000000,1.000000,0.800000,1.000000,1.000000,0.875000,1.000000,0.200000,0.158470,0.000000,0.154750,0.091745,0.333333,0.891977,0.864254
0.201174,0.400000,0.917021,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.375000,1.000000,0.200000,0.442623,0.000000,0.429690,0.256155,0.666667,0.891977,0.864254
0.653435,0.408333,0.938298,0.333333,0.000000,1.000000,0.200000,1.000000,0.285714,0.625000,1.000000,0.200000,0.191257,0.000000,0.188565,0.109478,0.333333,0.919243,0.897979
0.555349,0.758333,0.397872,0.666667,0.000000,1.000000,0.600000,0.500000,0.190476,0.125000,0.500000,0.200000,0.060109,0.000000,0.042566,0.048734,0.333333,0.319022,0.249079
0.902873,0.025000,0.168085,0.666667,1.000000,1.000000,0.200000,1.000000,0.285714,0.000000,0.000000,0.200000,0.109290,0.000000,0.064215,0.105174,0.333333,0.122062,0.085716
0.024387,0.041667,0.938298,0.666667,1.000000,1.000000,0.200000,1.000000,0.428571,0.500000,1.000000,1.000000,0.366120,0.000000,0.359619,0.209554,0.666667,0.919243,0.897979
0.261422,0.041667,0.938298,0.333333,0.000000,1.000000,0.200000,1.000000,0.714286,0.625000,1.000000,0.200000,0.273224,0.000000,0.268747,0.156388,0.666667,0.919243,0.897979
0.475509,0.216667,0.740426,0.666667,0.000000,1.000000,0.600000,0.000000,1.000000,0.125000,1.000000,0.800000,0.180328,0.000000,0.159503,0.115181,0.333333,0.677168,0.611878
0.706073,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.000000,0.000000,0.200000,0.224044,0.000000,0.220638,0.128242,0.333333,0.919243,0.897979
0.533000,0.275000,0.465957,0.666667,1.000000,1.000000,1.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.459016,0.000000,0.340852,0.347265,0.666667,0.384056,0.309044
0.142874,0.391667,0.774468,0.000000,1.000000,1.000000,0.000000,0.000000,0.190476,0.000000,0.000000,0.000000,0.333333,0.000000,0.299808,0.208500,0.666667,0.716980,0.656815
0.982414,0.108333,0.951064,0.666667,0.000000,1.000000,0.400000,0.000000,1.000000,1.000000,1.000000,0.000000,0.180328,0.000000,0.179060,0.102534,0.333333,0.935746,0.918569
0.465772,0.050000,0.946809,0.000000,0.000000,1.000000,0.200000,1.000000,0.238095,0.250000,0.500000,0.200000,0.693989,0.000000,0.683319,0.395463,1.000000,0.930233,0.911675
0.180712,0.400000,0.917021,0.666667,0.000000,1.000000,0.200000,1.000000,0.285714,1.000000,1.000000,0.800000,0.185792,0.000000,0.181186,0.107553,0.333333,0.891977,0.864254
0.226130,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.380952,0.375000,1.000000,1.000000,0.071038,0.000000,0.070966,0.040676,0.333333,0.919243,0.897979
0.251146,0.700000,0.555319,0.666667,0.000000,1.000000,0.800000,1.000000,0.428571,0.125000,0.166667,0.200000,0.781421,0.000000,0.615269,0.556776,1.000000,0.474043,0.396528
0.667725,0.041667,0.938298,0.000000,0.000000,1.000000,0.200000,1.000000,0.380952,0.625000,0.000000,1.000000,0.131148,0.000000,0.129766,0.075077,0.333333,0.919243,0.897979
0.427544,0.041667,0.938298,0.000000,0.000000,1.000000,0.600000,0.500000,1.000000,0.250000,1.000000,0.200000,0.289617,0.000000,0.284783,0.165771,0.666667,0.919243,0.897979
0.383924,0.400000,0.917021,0.000000,1.000000,1.000000,0.400000,0.000000,0.190476,0.000000,0.000000,0.200000,0.278689,0.000000,0.271071,0.161303,0.666667,0.891977,0.864254
0.687588,0.108333,0.951064,0.000000,0.000000,1.000000,0.200000,1.000000,0.238095,0.625000,1.000000,0.200000,0.027322,0.000000,0.028412,0.015536,0.000000,0.935746,0.918569
0.540789,0.041667,0.938298,0.000000,1.000000,1.000000,1.000000,0.000000,0.333333,0.000000,0.000000,0.200000,0.169399,0.000000,0.167184,0.096969,0.333333,0.919243,0.897979
0.103928,0.808333,0.861702,0.666667,0.000000,1.000000,0.200000,1.000000,0.761905,0.625000,0.333333,0.800000,0.404372,0.000000,0.381349,0.240997,0.666667,0.822479,0.779981
0.040954,0.408333,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.142857,0.500000,1.000000,0.200000,0.087432,0.000000,0.087002,0.050058,0.333333,0.919243,0.897979
0.986638,0.050000,0.946809,0.666667,0.000000,1.000000,0.200000,1.000000,0.714286,0.250000,1.000000,1.000000,0.087432,0.000000,0.087398,0.049828,0.333333,0.930233,0.911675
0.126007,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,0.166667,1.000000,0.750000,1.000000,0.400000,0.207650,0.000000,0.204602,0.118860,0.333333,0.919243,0.897979
0.803829,0.108333,0.951064,0.666667,0.000000,1.000000,0.400000,0.000000,1.000000,0.500000,1.000000,1.000000,0.273224,0.000000,0.270525,0.155355,0.666667,0.935746,0.918569
0.256059,0.525000,0.308511,0.666667,0.000000,1.000000,0.600000,1.000000,0.428571,0.375000,1.000000,1.000000,0.278689,0.000000,0.184661,0.236658,0.666667,0.238296,0.178671
0.028701,0.400000,0.917021,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.500000,1.000000,0.000000,0.153005,0.000000,0.149463,0.088583,0.333333,0.891977,0.864254
0.640762,0.091667,0.151064,0.000000,0.000000,1.000000,0.200000,1.000000,0.285714,1.000000,1.000000,0.400000,0.748634,0.000000,0.437127,0.718802,1.000000,0.108855,0.075826
0.860451,0.525000,0.308511,0.666667,0.000000,0.333333,0.200000,1.000000,0.285714,0.750000,1.000000,0.000000,0.060109,0.000000,0.039637,0.052223,0.333333,0.238296,0.178671
0.826478,0.041667,0.938298,0.666667,1.000000,0.333333,0.400000,0.000000,0.285714,0.000000,0.000000,0.200000,0.442623,0.000000,0.434455,0.253337,0.666667,0.919243,0.897979
0.052758,0.041667,0.938298,0.666667,1.000000,1.000000,0.200000,1.000000,0.285714,0.875000,1.000000,1.000000,0.092896,0.000000,0.092348,0.053185,0.333333,0.919243,0.897979
0.539471,0.108333,0.951064,0.666667,0.000000,1.000000,0.400000,0.000000,0.333333,0.000000,0.000000,0.400000,0.218579,0.000000,0.216722,0.124284,0.333333,0.935746,0.918569
0.637527,0.841667,0.978723,0.666667,1.000000,1.000000,0.200000,1.000000,0.142857,0.375000,1.000000,0.400000,1.000000,0.000000,1.000000,0.560684,1.000000,0.971870,0.964104
0.099733,0.041667,0.938298,0.333333,0.000000,1.000000,0.600000,0.166667,0.476190,0.500000,0.833333,0.200000,0.180328,0.000000,0.177875,0.103223,0.333333,0.919243,0.897979
0.980467,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.333333,0.625000,1.000000,0.200000,0.142077,0.000000,0.140457,0.081332,0.333333,0.919243,0.897979
0.079451,0.533333,0.893617,0.333333,1.000000,0.333333,0.400000,0.000000,0.095238,0.875000,1.000000,0.200000,0.912568,0.000000,0.873662,0.534563,1.000000,0.862328,0.828003
0.134995,0.775000,0.800000,0.666667,0.000000,1.000000,0.400000,0.000000,0.761905,0.625000,1.000000,0.400000,0.180328,0.000000,0.165034,0.111307,0.333333,0.747339,0.691657
0.859882,0.250000,0.889362,0.666667,0.000000,1.000000,0.200000,1.000000,0.619048,0.250000,1.000000,0.200000,0.163934,0.000000,0.157696,0.096327,0.333333,0.856976,0.821507
0.717217,0.041667,0.938298,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.000000,0.000000,1.000000,0.180328,0.000000,0.177875,0.103223,0.333333,0.919243,0.897979
0.119117,0.533333,0.893617,0.666667,0.000000,0.333333,0.200000,1.000000,0.476190,1.000000,0.333333,0.400000,0.584699,0.000000,0.560258,0.342538,1.000000,0.862328,0.828003
0.254831,0.041667,0.938298,0.000000,0.000000,1.000000,0.200000,0.833333,0.238095,0.625000,0.000000,0.400000,0.836066,0.000000,0.819325,0.478507,1.000000,0.919243,0.897979
0.851374,0.400000,0.917021,0.333333,1.000000,1.000000,0.200000,1.000000,0.238095,0.000000,0.000000,0.200000,0.540984,0.000000,0.524862,0.313066,1.000000,0.891977,0.864254
0.401360,0.058333,0.670213,0.666667,0.000000,0.333333,0.600000,1.000000,0.047619,1.000000,1.000000,0.200000,0.584699,0.000000,0.494370,0.388247,1.000000,0.597466,0.524544
0.052129,0.525000,0.308511,0.666667,0.000000,0.333333,0.200000,1.000000,0.095238,0.000000,0.000000,0.200000,0.049180,0.000000,0.032386,0.043001,0.333333,0.238296,0.178671
0.590281,0.400000,0.917021,0.000000,0.000000,1.000000,0.200000,1.000000,0.619048,1.000000,1.000000,0.200000,0.338798,0.000000,0.329231,0.196082,0.666667,0.891977,0.864254
0.747206,0.525000,0.308511,0.000000,0.000000,1.000000,0.200000,1.000000,0.380952,0.500000,1.000000,0.400085,0.491803,0.000000,0.326059,0.416481,0.666667,0.238296,0.178671
0.221187,0.108333,0.951064,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.375000,1.000000,1.000000,0.398907,0.000000,0.394271,0.226818,0.666667,0.935746,0.918569
0.222295,0.400000,0.917021,0.666667,0.000000,0.333333,0.400000,0.000000,0.190476,0.000000,0.000000,0.200000,0.781421,0.000000,0.757504,0.452182,1.000000,0.891977,0.864254
0.455796,0.400000,0.917021,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.625000,1.000000,1.000000,0.568306,0.000000,0.551299,0.328875,1.000000,0.891977,0.864254
0.202433,0.400000,0.917021,0.000000,0.000000,1.000000,0.200000,1.000000,0.857143,0.625000,0.000000,0.200000,0.147541,0.000000,0.144175,0.085421,0.333333,0.891977,0.864254
0.369154,0.025000,0.168085,0.666667,0.000000,0.666667,0.200000,1.000000,0.666667,0.000000,0.000000,0.200000,0.016393,0.000000,0.009099,0.017518,0.000000,0.122062,0.085716
0.566584,0.916667,0.944681,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.625000,1.000000,0.800000,0.060109,0.000000,0.060485,0.034299,0.333333,0.927481,0.908240
0.904701,0.250000,0.889362,0.666667,1.000000,0.333333,0.200000,1.000000,0.095238,0.000000,0.000000,0.000000,0.191257,0.000000,0.183755,0.112365,0.333333,0.856976,0.821507
0.447467,0.408333,0.938298,0.000000,0.000000,1.000000,0.200000,1.000000,1.000000,0.625000,1.000000,1.000000,0.120219,0.000000,0.119075,0.068822,0.333333,0.919243,0.897979
0.311333,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.714286,0.375000,0.500000,1.000000,0.486339,0.000000,0.477218,0.278356,0.666667,0.919243,0.897979
0.500854,0.400000,0.917021,0.000000,1.000000,1.000000,1.000000,0.000000,0.285714,0.000000,0.000000,0.000000,0.010929,0.000000,0.011992,0.006378,0.000000,0.891977,0.864254
0.518320,0.950000,0.465957,0.000000,1.000000,1.000000,0.200000,1.000000,0.428571,0.250000,1.000000,0.600000,0.065574,0.000000,0.048852,0.050479,0.333333,0.384056,0.309044
0.979268,0.391667,0.774468,0.666667,0.000000,1.000000,0.600000,1.000000,0.333333,0.875000,1.000000,0.000000,0.229508,0.000000,0.206746,0.143653,0.333333,0.716980,0.656815
0.688547,0.400000,0.917021,0.666667,0.000000,1.000000,0.600000,1.000000,0.714286,0.000000,0.000000,0.200000,0.300546,0.000000,0.292220,0.173950,0.666667,0.891977,0.864254
0.506576,0.041667,0.938298,0.000000,1.000000,1.000000,0.600000,1.000000,0.428571,0.375000,1.000000,0.200000,0.060109,0.000000,0.060275,0.034421,0.333333,0.919243,0.897979
0.512208,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.875000,1.000000,0.400000,1.000000,0.000000,0.979687,0.572328,1.000000,0.919243,0.897979
0.398963,0.525000,0.308511,0.666667,0.000000,1.000000,0.200000,1.000000,0.190476,0.250000,1.000000,0.400000,0.060109,0.000000,0.039637,0.052223,0.333333,0.238296,0.178671
0.320651,0.358333,0.465957,0.666667,0.000000,0.666667,0.600000,1.000000,0.476190,0.000000,0.000000,0.600000,0.092896,0.000000,0.069130,0.071089,0.333333,0.384056,0.309044
0.133647,0.525000,0.308511,0.666667,0.000000,1.000000,0.200000,1.000000,0.714286,0.375000,1.000000,0.400000,0.901639,0.000000,0.597978,0.762295,1.000000,0.238296,0.178671
0.949699,0.041667,0.938298,0.666667,0.000000,1.000000,0.600000,0.500000,1.000000,0.625000,1.000000,1.000000,0.497268,0.000000,0.487909,0.284610,0.666667,0.919243,0.897979
0.641361,0.308333,0.555319,0.000000,0.000000,1.000000,0.200000,1.000000,0.285714,0.625000,1.000000,0.400000,0.234973,0.000000,0.185312,0.167968,0.333333,0.474043,0.396528
0.036430,0.058333,0.670213,0.666667,0.000000,1.000000,0.200000,1.000000,0.571429,0.625000,1.000000,1.000000,0.131148,0.000000,0.111464,0.087484,0.333333,0.597466,0.524544
0.550076,0.525000,0.308511,0.666667,0.000000,1.000000,0.200000,1.000000,0.238095,0.375000,1.000000,0.200000,0.480874,0.000000,0.318808,0.407259,0.666667,0.238296,0.178671
0.250697,0.400000,0.917021,0.000000,0.000000,0.333333,0.800000,1.000000,0.666667,0.750000,0.833333,0.200000,0.136612,0.000000,0.133601,0.079098,0.333333,0.891977,0.864254
0.955601,0.533333,0.893617,0.666667,0.000000,1.000000,0.200000,1.000000,0.857143,1.000000,0.333333,0.200000,0.606557,0.000000,0.581152,0.355340,1.000000,0.862328,0.828003
0.320291,0.016667,0.868085,0.000000,0.000000,1.000000,0.400000,0.000000,0.761905,0.750000,1.000000,1.000000,0.967213,0.000000,0.913486,0.574274,1.000000,0.830395,0.789456
0.457174,0.916667,0.944681,0.666667,0.000000,0.666667,0.600000,1.000000,0.285714,0.500000,1.000000,1.000000,0.049180,0.000000,0.049759,0.028065,0.333333,0.927481,0.908240
0.682465,0.416667,0.612766,0.333333,1.000000,1.000000,0.600000,1.000000,0.142857,0.000000,0.000000,0.200000,0.136612,0.000000,0.111998,0.094424,0.333333,0.534668,0.458284
0.897271,0.500000,0.431915,0.000000,1.000000,0.333333,0.200000,1.000000,0.142857,0.000000,0.000000,0.000000,0.120219,0.000000,0.087270,0.093924,0.333333,0.351158,0.278358
0.952485,0.041667,0.938298,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.375000,0.500000,1.000000,0.546448,0.000000,0.536018,0.312757,1.000000,0.919243,0.897979
0.336439,0.041667,0.938298,0.000000,1.000000,0.333333,0.200000,1.000000,0.238095,0.250000,1.000000,0.400085,0.125683,0.000000,0.124420,0.071950,0.333333,0.919243,0.897979
0.023997,0.041667,0.938298,0.000000,1.000000,0.333333,0.200000,1.000000,0.095238,0.375000,1.000000,0.200000,0.748634,0.000000,0.733798,0.428469,1.000000,0.919243,0.897979
0.364930,0.016667,0.868085,0.000000,1.000000,1.000000,1.000000,0.000000,0.285714,0.000000,0.000000,0.000000,0.180328,0.000000,0.171356,0.107179,0.333333,0.830395,0.789456
0.757992,0.316667,0.768085,0.666667,0.000000,1.000000,0.200000,1.000000,0.809524,0.250000,1.000000,1.000000,0.103825,0.000000,0.093742,0.065397,0.333333,0.709457,0.648258
0.728841,0.108333,0.951064,0.666667,1.000000,0.666667,0.200000,1.000000,0.095238,1.000000,0.000000,0.000000,1.000000,0.000000,0.986102,0.568599,1.000000,0.935746,0.918569
0.483987,0.041667,0.938298,0.000000,0.000000,1.000000,0.200000,1.000000,0.666667,0.625000,1.000000,1.000000,0.240437,0.000000,0.236674,0.137624,0.333333,0.919243,0.897979
0.706372,0.925000,0.465957,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.125000,1.000000,1.000000,0.464481,0.000000,0.344907,0.351387,0.666667,0.384056,0.309044
0.089128,0.525000,0.308511,0.000000,1.000000,0.333333,0.200000,1.000000,0.190476,0.125000,1.000000,0.000000,0.103825,0.000000,0.068642,0.089110,0.333333,0.238296,0.178671
0.739147,0.408333,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.476190,0.250000,0.666667,1.000000,0.049180,0.000000,0.049585,0.028167,0.333333,0.919243,0.897979
0.186345,0.041667,0.938298,0.000000,0.000000,1.000000,0.400000,0.000000,0.285714,0.250000,1.000000,1.000000,0.114754,0.000000,0.113730,0.065695,0.333333,0.919243,0.897979
0.506067,0.041667,0.938298,0.000000,0.000000,1.000000,0.200000,1.000000,0.238095,0.500000,1.000000,0.400000,0.213115,0.000000,0.209947,0.121987,0.333333,0.919243,0.897979
0.041253,0.841667,0.978723,0.666667,0.000000,1.000000,0.200000,1.000000,0.809524,0.625000,1.000000,0.600000,0.382514,0.000000,0.383493,0.214443,0.666667,0.971870,0.964104
0.979898,0.041667,0.938298,1.000000,0.000000,1.000000,0.200000,1.000000,0.333333,0.250000,1.000000,0.400000,0.114754,0.000000,0.113730,0.065695,0.333333,0.919243,0.897979
0.266395,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,0.500000,1.000000,0.500000,1.000000,0.800000,0.459016,0.000000,0.450491,0.262719,0.666667,0.919243,0.897979
0.025166,0.825000,0.585106,0.000000,0.000000,1.000000,0.200000,1.000000,0.190476,0.875000,0.666667,0.600000,0.333333,0.000000,0.267747,0.233478,0.666667,0.505207,0.427997
0.238503,0.775000,0.800000,0.666667,0.000000,0.333333,0.200000,1.000000,0.190476,0.500000,1.000000,0.200000,0.065574,0.000000,0.060711,0.040639,0.333333,0.747339,0.691657
0.544145,0.041667,0.938298,0.333333,0.000000,1.000000,0.200000,0.500000,0.047619,0.625000,0.333333,0.200000,0.076503,0.000000,0.076312,0.043803,0.333333,0.919243,0.897979
0.211211,0.050000,0.946809,0.000000,0.000000,1.000000,0.000000,0.000000,0.571429,0.000000,0.000000,0.000000,0.256831,0.000000,0.253826,0.146357,0.333333,0.930233,0.911675
0.008389,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.809524,0.625000,0.333333,0.800000,0.054645,0.000000,0.054930,0.031294,0.333333,0.919243,0.897979
0.493694,0.808333,0.861702,0.666667,1.000000,0.333333,0.200000,1.000000,0.095238,0.000000,0.000000,0.200000,0.103825,0.000000,0.098855,0.061987,0.333333,0.822479,0.779981
0.527368,0.016667,0.868085,0.666667,0.000000,0.666667,0.200000,1.000000,0.333333,1.000000,1.000000,0.200000,0.131148,0.000000,0.124972,0.077986,0.333333,0.830395,0.789456
0.882022,0.525000,0.308511,0.666667,0.000000,1.000000,0.200000,1.000000,0.380952,0.125000,0.166667,0.200000,0.016393,0.000000,0.010633,0.015336,0.000000,0.238296,0.178671
0.397855,0.041667,0.938298,0.666667,1.000000,1.000000,0.400000,0.000000,0.428571,0.000000,0.000000,0.000000,0.781421,0.000000,0.765871,0.447233,1.000000,0.919243,0.897979
0.629198,0.825000,0.585106,0.333333,1.000000,1.000000,0.200000,1.000000,0.285714,0.500000,1.000000,0.400000,0.120219,0.000000,0.096892,0.084658,0.333333,0.505207,0.427997
0.326972,0.033333,0.691489,0.333333,0.000000,1.000000,0.800000,1.000000,0.809524,0.000000,0.000000,0.400000,0.491803,0.000000,0.421231,0.322543,0.666667,0.621275,0.550260
0.296144,0.050000,0.946809,0.666667,0.000000,1.000000,1.000000,0.000000,0.714286,0.250000,1.000000,0.400000,0.311475,0.000000,0.307513,0.177495,0.666667,0.930233,0.911675
0.698014,0.408333,0.938298,0.000000,1.000000,0.333333,0.200000,1.000000,0.142857,0.125000,0.333333,0.200000,0.666667,0.000000,0.653617,0.381559,1.000000,0.919243,0.897979
0.491117,0.525000,0.308511,0.000000,1.000000,1.000000,0.200000,1.000000,0.095238,0.500000,1.000000,0.400000,0.256831,0.000000,0.170159,0.218214,0.333333,0.238296,0.178671
0.258546,0.666667,0.874468,0.666667,0.000000,0.666667,0.200000,1.000000,0.238095,0.000000,0.000000,0.200000,0.071038,0.000000,0.068526,0.042152,0.333333,0.838338,0.798996
0.989664,0.041667,0.938298,0.666667,0.000000,0.666667,0.600000,1.000000,0.714286,0.375000,1.000000,0.200000,0.306011,0.000000,0.300819,0.175153,0.666667,0.919243,0.897979
0.298391,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,0.833333,1.000000,0.625000,1.000000,1.000000,0.065574,0.000000,0.065621,0.037549,0.333333,0.919243,0.897979
0.425297,0.250000,0.889362,0.666667,1.000000,1.000000,0.600000,1.000000,0.333333,0.125000,0.166667,0.200000,0.125683,0.000000,0.121213,0.073874,0.333333,0.856976,0.821507
0.382426,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.500000,0.500000,0.600000,0.737705,0.000000,0.723107,0.422214,1.000000,0.919243,0.897979
0.334462,0.533333,0.893617,0.666667,0.000000,1.000000,0.200000,1.000000,0.952381,0.875000,1.000000,0.200000,0.158470,0.000000,0.152832,0.092905,0.333333,0.862328,0.828003
0.994937,0.041667,0.938298,0.666667,0.000000,1.000000,0.600000,0.166667,1.000000,0.250000,1.000000,1.000000,0.049180,0.000000,0.049585,0.028167,0.333333,0.919243,0.897979
0.860271,0.966667,0.821277,0.666667,0.000000,1.000000,0.200000,1.000000,0.666667,0.625000,0.333333,0.200000,0.759563,0.000000,0.699750,0.462563,1.000000,0.772966,0.721449
0.997903,0.525000,0.308511,0.666667,0.000000,1.000000,0.200000,1.000000,0.142857,0.500000,1.000000,0.200000,0.251366,0.000000,0.166533,0.213603,0.333333,0.238296,0.178671
0.328110,0.408333,0.938298,0.333333,0.000000,1.000000,0.400000,0.000000,1.000000,1.000000,1.000000,1.000000,0.049180,0.000000,0.049585,0.028167,0.333333,0.919243,0.897979
0.708140,0.091667,0.151064,0.000000,0.000000,1.000000,0.200000,1.000000,0.142857,0.000000,0.000000,0.200000,0.874317,0.000000,0.510627,0.839121,1.000000,0.108855,0.075826
0.349082,0.666667,0.874468,0.000000,0.000000,1.000000,0.200000,1.000000,1.000000,0.125000,1.000000,0.200000,0.327869,0.000000,0.311568,0.194093,0.666667,0.838338,0.798996
0.091315,0.775000,0.800000,0.666667,0.000000,1.000000,0.200000,1.000000,0.571429,0.375000,1.000000,0.200000,0.251366,0.000000,0.229615,0.155053,0.333333,0.747339,0.691657
0.599868,0.400000,0.917021,0.666667,0.000000,0.333333,0.200000,1.000000,1.000000,0.125000,1.000000,1.000000,0.278689,0.000000,0.271071,0.161303,0.666667,0.891977,0.864254
0.582762,0.858333,0.746809,0.666667,0.000000,1.000000,0.600000,1.000000,0.428571,0.625000,1.000000,0.200000,0.355191,0.000000,0.314415,0.225680,0.666667,0.684574,0.620173
0.315378,0.341667,0.446809,0.666667,1.000000,0.333333,0.200000,1.000000,0.095238,0.250000,0.000000,0.200000,0.207650,0.000000,0.152257,0.159752,0.333333,0.365457,0.291608
0.132239,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.476190,0.500000,1.000000,0.200000,0.278689,0.000000,0.274092,0.159516,0.666667,0.919243,0.897979
0.501663,0.041667,0.938298,0.666667,1.000000,1.000000,1.000000,0.000000,0.142857,0.000000,0.000000,0.000000,0.601093,0.000000,0.589472,0.344030,1.000000,0.919243,0.897979
0.772881,0.408333,0.938298,0.666667,1.000000,0.333333,0.200000,1.000000,0.047619,0.000000,0.000000,0.000000,0.606557,0.000000,0.594817,0.347158,1.000000,0.919243,0.897979
0.631055,0.691667,0.887234,0.666667,1.000000,0.333333,0.400000,0.000000,0.190476,0.000000,0.000000,0.000000,0.912568,0.000000,0.870734,0.536363,1.000000,0.854304,0.818269
0.405764,0.400000,0.917021,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.875000,1.000000,1.000000,0.672131,0.000000,0.651758,0.388948,1.000000,0.891977,0.864254
0.117199,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,0.952381,0.625000,0.333333,0.800000,0.229508,0.000000,0.225983,0.131370,0.333333,0.919243,0.897979
0.766889,0.525000,0.308511,0.666667,0.000000,1.000000,0.600000,1.000000,0.476190,0.500000,1.000000,0.000000,0.071038,0.000000,0.046889,0.061445,0.333333,0.238296,0.178671
0.911052,0.108333,0.951064,0.666667,0.000000,1.000000,0.600000,1.000000,1.000000,0.500000,1.000000,0.200000,0.169399,0.000000,0.168299,0.096320,0.333333,0.935746,0.918569
0.230205,0.041667,0.938298,0.333333,0.000000,1.000000,0.200000,1.000000,1.000000,0.500000,1.000000,0.200000,0.530055,0.000000,0.519981,0.303375,0.666667,0.919243,0.897979
0.175679,0.033333,0.691489,0.000000,0.000000,1.000000,0.600000,1.000000,1.000000,0.625000,1.000000,0.400000,0.005464,0.000000,0.005473,0.004050,0.000000,0.621275,0.550260
0.514455,0.575000,0.978723,0.666667,1.000000,1.000000,0.800000,1.000000,1.000000,0.750000,0.500000,1.000000,0.573770,0.000000,0.574447,0.321686,1.000000,0.971870,0.964104
0.313461,0.041667,0.938298,0.666667,1.000000,0.333333,0.600000,1.000000,0.714286,0.125000,1.000000,0.200000,0.049180,0.000000,0.049585,0.028167,0.333333,0.919243,0.897979
0.780401,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.000000,0.000000,1.000000,0.699454,0.000000,0.685689,0.400323,1.000000,0.919243,0.897979
0.957039,0.091667,0.151064,0.333333,0.000000,1.000000,0.600000,1.000000,0.523810,0.250000,1.000000,0.000000,0.273224,0.000000,0.159108,0.263686,0.666667,0.108855,0.075826
0.141346,0.891667,0.782979,0.000000,0.000000,1.000000,0.200000,1.000000,0.238095,1.000000,1.000000,0.200000,0.360656,0.000000,0.325856,0.224485,0.666667,0.727052,0.668320
0.278918,0.400000,0.917021,0.000000,0.000000,1.000000,0.200000,1.000000,1.000000,1.000000,1.000000,1.000000,0.535519,0.000000,0.519575,0.309904,0.666667,0.891977,0.864254
0.873154,0.300000,0.527660,0.666667,0.000000,0.333333,0.400000,0.000000,0.047619,0.625000,0.333333,0.000000,0.120219,0.000000,0.093283,0.087918,0.333333,0.445628,0.368354
0.269361,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.625000,0.333333,0.200000,0.819672,0.000000,0.803289,0.469125,1.000000,0.919243,0.897979
0.120645,0.041667,0.938298,0.666667,0.000000,1.000000,0.600000,0.500000,1.000000,0.000000,0.000000,0.400000,0.453552,0.000000,0.445146,0.259592,0.666667,0.919243,0.897979
0.966057,0.041667,0.938298,0.666667,0.000000,1.000000,0.200000,1.000000,1.000000,0.125000,1.000000,0.000000,0.163934,0.000000,0.161838,0.093841,0.333333,0.919243,0.897979
0.631295,0.400000,0.917021,0.000000,1.000000,1.000000,0.600000,0.500000,0.619048,0.000000,0.000000,0.000000,0.333333,0.000000,0.323944,0.192920,0.666667,0.891977,0.864254
